SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,KD490,PAR,SATELLITE
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,162,0.01256800070405,0.0091679990291595,0.0049960017204284,0.0033139996230602,0.0009960010647773,0.0903999954462051,17.6719970703125,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,165,0.0104948803782463,0.0073572807013988,0.0056152008473873,0.0016048811376094,0.0002824008406605,0.0364159978926181,18.881837844848633,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,165,0.0085395211353898,0.0073460810817778,0.0052147204987704,0.0017835210310295,0.0004222407878842,0.0420239977538585,18.60367774963379,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,165,0.0122850919142365,0.0108918184414505,0.0077969105914235,0.0030329099390655,0.0004440010816324,0.0454181768000125,18.686180114746097,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,186,0.0093859992921352,0.0064660012722015,0.0037500001490116,0.0012860000133514,0.0002319999039173,0.0421999990940094,19.62799835205078,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,186,0.0088650006800889,0.0084800012409687,0.0063452515751123,0.0026565007865428,0.000403000973165,0.0496499985456466,19.55399703979492,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,270,0.0120470002293586,0.0068290010094642,0.0046900007873773,0.0016489997506141,0.0001060012727975,0.0466999970376491,12.248998641967772,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,308,0.0064509995281696,0.0064759999513626,0.0047540012747049,0.0019579995423555,0.000144999474287,0.0477999970316886,8.663997650146484,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,333,0.0077355657704174,0.0055025219917297,0.0042211310938,0.0013616532087326,0.0002233050763607,0.0421130396425724,18.479389190673828,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,1,0.0015547286020591,0.0021047280170023,0.0033812739420682,0.0019743642769753,-9.254468022845684e-05,0.1072545498609542,67.08745574951172,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,1,0.0002706006052903,0.0016412012046203,0.002698000986129,0.0019232009071856,-0.0001191992341773,0.1094599962234497,66.5156021118164,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,2,0.0002706006052903,0.0016412012046203,0.002698000986129,0.0019232009071856,-0.0001191992341773,0.1094599962234497,66.5156021118164,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,2,0.0015547286020591,0.0021047280170023,0.0033812739420682,0.0019743642769753,-9.254468022845684e-05,0.1072545498609542,67.08745574951172,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,6,0.0048958405386656,0.0047193607315421,0.0046272408217191,0.0025840409798547,0.0003846808394882,0.0744439959526062,64.0034408569336,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,6,0.0049849612405523,0.0040467606158927,0.0041526405839249,0.0021510806400328,0.0003190007846569,0.0721959993243217,64.61827850341797,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,6,0.0045538824051618,0.0043517658486962,0.0042830598540604,0.0026058834046125,0.0003977654560003,0.0763999968767166,64.10082244873047,SUOMI_NPP
