SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,PAR,KD490
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,178,0.0075203539694056,0.0064609423279762,0.0056108245078255,0.002186706618351,0.000337648041108,45.8298454284668,0.0493360012769699
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,179,0.0056106522070621,0.0051399605726104676,0.0046034450247104,0.0018561259480213334,0.0002495879774064333,45.56161753336588,0.04907992358009017
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,192,0.0109390007952849,0.0084906676784157,0.0069293342530727,0.00308500106136,0.0004533343017101,48.20287322998047,0.0621000006794929
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,221,0.0095145172749956,0.0077635841754575,0.0065232674280801504,0.00266391709446905,0.00032870074113204996,52.784912109375,0.05238124728202815
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,223,0.006722402133550733,0.0057657199463357995,0.005228969161774034,0.0022583604703021666,0.00027231079301020004,53.06834030151367,0.05536955470840133
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,247,0.00707357623614365,0.0059512766078114,0.0049751754850148495,0.0017426260281353501,0.0002048760652542,58.60555458068848,0.04434117488563055
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,248,0.00723514167422595,0.0060268967327746,0.00499756439504295,0.00178546457636085,0.0002183374102142,58.64276313781738,0.0442334972321987
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,259,0.006681964077331334,0.0058117417135724,0.0055286303783456,0.0024840008743382998,0.00033326015842173335,60.02959950764974,0.0578924417495727
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,258,0.006504047655088,0.005658471253447167,0.005284487715592667,0.0023077484315989333,0.0003196125268809,60.01602681477865,0.0556782186031341
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,267,0.0063586163406188,0.0057783086712543,0.0052987698179024,0.0022984625628361,0.0003630779683589,60.08149337768555,0.0520599968731403
